Url,Unit_Price_$
https://www.rakuten.de/produkt/20pcs-kn95-mundmaske-anti-staub-mundschutz-anti-virus-atemschutzmaske-lot-3011078405,1.88592
https://www.rakuten.de/produkt/paulancowelle-20x-ffp2-kn-95-atem-schutzmaske-mundschutz-feinstaubmaske-mund-nasen-schutz-atemschutzmaske-schutz-3038103439,2.2978756500000004
https://www.rakuten.de/produkt/1020pcs-kn95-mundmaske-anti-staub-mundschutz-anti-virus-atemschutzmaske-lot-ffp2-3037021659,2.463483
https://www.rakuten.de/produkt/staubbeutel24-5x-ffp2-kn95-mundschutz-mns-gesichtsmaske-virenschutz-schutzmaske-atemschutz-3037460604,2.8265226
